dataset_id,study_id,donor_id,sample_id,cell_id,matching_method,fuzzy_matching_used
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181044,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181045,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181046,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181047,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181048,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181049,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181050,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181051,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181052,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181053,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181054,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181055,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181056,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181057,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181058,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181059,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181060,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181061,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181062,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181063,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181064,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181065,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181066,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181067,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181068,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181069,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181070,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181071,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181072,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181073,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181074,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181075,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181076,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181077,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181078,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181079,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181080,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181081,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181082,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181083,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181084,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181085,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181086,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181087,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181088,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181089,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181090,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181091,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181092,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181093,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181094,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181095,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181096,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181097,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181098,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181099,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181100,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181101,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181102,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181103,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181104,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181105,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
GSE305625,GSE305625,unresolved_exact_from_source_metadata,GSM9181106,not_expanded_in_acquisition_audit,exact_source_metadata_unresolved,False
HVS,HVS,H15.03.002,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H15.03.003,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H15.03.005,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H15.03.006,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H15.06.008,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H15.06.017,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H15.06.018,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.03.001,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.03.002,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.03.005,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.03.008,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.03.010,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.03.011,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.003,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.004,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.008,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.009,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.010,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.011,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H16.06.012,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.03.002,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.03.007,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.03.012,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.03.015,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.06.003,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.06.005,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.06.012,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.06.013,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.06.015,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.26.003,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H17.26.005,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.002,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.003,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.008,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.009,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.010,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.012,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.313,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.315,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.317,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.319,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.03.323,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.002,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.004,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.005,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.359,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.362,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.363,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.365,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.367,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.368,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.06.371,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.26.001,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.26.403,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.26.404,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H18.26.405,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.301,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.302,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.304,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.306,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.310,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.311,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.313,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.314,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.315,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.317,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.319,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.03.322,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.06.351,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.06.356,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.06.362,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.26.403,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H19.26.404,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H20.03.301,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H20.03.303,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H20.06.354,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H20.26.401,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
HVS,HVS,H20.26.406,partitioned_source,not_emitted_compact_evidence,exact_h5ad_donor_id,False
