dataset_id,matrix_id,modality,genome_assembly,annotation_release,feature_identifier_convention,versioned_unversioned_mixture,symbol_only,duplicate_raw_ids,suspicious_cross_species_ids,feature_metadata_access,audit_note,source_feature_count,feature_universe_sha256,universe_rows_materialized,raw_var_present,raw_var_feature_count,raw_var_matches_var,coordinate_like_peak_ids,invalid_peak_intervals,ordered_feature_identity_sha256,intended_project_role,foundation_eligible
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114327_Subject-12_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114328_Subject-13_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114329_Subject-14_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114330_Subject-15_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114331_Subject-16_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114332_Subject-17_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114333_Subject-18_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9114334_Subject-19_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9493268_Subject-20_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9493269_Subject-21_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE302937,data/external/v4/living_human/geo/GSE302937/GSE302937_RAW.tar::GSM9493270_Subject-22_filtered_feature_bc_matrix.tar.gz::features.tsv.gz,gene-level RNA,unknown,unknown,nested 10x source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,38606.0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,False,not_applicable,,not_applicable,0,0,564a15d58fe789dd846222b5a4ae74b72cfc92d070afa6325fa97707a1b1513a,living_olfactory_neural_immune_adapter_candidate,False
GSE305625,data/external/v4/living_human/geo/GSE305625/GSE305625_non_normalized.txt.gz,miRNA,unknown,unknown,matrix row/column feature axis,False,True,128,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,193.0,a3ae27b641b9e97fe8991ed1d06cd1f25c21d1d450776c8346c5ce5a2866e75e,True,not_applicable,,not_applicable,0,0,a3ae27b641b9e97fe8991ed1d06cd1f25c21d1d450776c8346c5ce5a2866e75e,living_biofluid_mirna_secondary_validation_candidate,False
GSE305625,data/external/v4/living_human/geo/GSE305625/GSE305625_normalized_data.txt.gz,miRNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,65.0,265bb3cbde76672c9b184a64c288717ced7883f766e2933995af0c18c1c5290a,True,not_applicable,,not_applicable,0,0,265bb3cbde76672c9b184a64c288717ced7883f766e2933995af0c18c1c5290a,living_biofluid_mirna_secondary_validation_candidate,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324129_S1_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,True,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324130_S2_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,False,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324131_S3_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,False,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324132_S4_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,False,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324133_S5_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,False,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324134_S6_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,False,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE311359,data/external/v4/perturbation/GSE311359/GSE311359_RAW.tar::GSM9324135_S7_features.tsv.gz,gene-level RNA,unknown,unknown,archive source feature table,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,shared ordered feature universes are materialized once per dataset,36982.0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,False,not_applicable,,not_applicable,0,0,c8b70c09deb98cb8cd75588d7104f6ec3872bed33dd7226658f6399af31bd223,downloaded_unregistered_role_requires_review|microglial_auxiliary_training,False
GSE97930,data/external/v4/normal_references/gse97930/GSE97930_CerebellarHem_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,37236.0,bd79ee6f2fea425ef4b76d3e88f8badc3f3dd4455fbe065cf8271d885749ea9f,True,not_applicable,,not_applicable,1,1,bd79ee6f2fea425ef4b76d3e88f8badc3f3dd4455fbe065cf8271d885749ea9f,downloaded_unregistered_role_requires_review|future_use_role_from_download_registry|normal_training_reference,False
GSE97930,data/external/v4/normal_references/gse97930/GSE97930_FrontalCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,34306.0,74b234682d7f150e250b93569057cfec9d0c34f26d5b277ff891eead2e1557c2,True,not_applicable,,not_applicable,0,0,74b234682d7f150e250b93569057cfec9d0c34f26d5b277ff891eead2e1557c2,downloaded_unregistered_role_requires_review|future_use_role_from_download_registry|normal_training_reference,False
GSE97930,data/external/v4/normal_references/gse97930/GSE97930_VisualCortex_snDrop-seq_UMI_Count_Matrix_08-01-2017.txt.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,True,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,41542.0,b8e62362f80a413d438e730e5db7a2190bec471472be7caa98f86cfe3c8b6237,True,not_applicable,,not_applicable,0,0,b8e62362f80a413d438e730e5db7a2190bec471472be7caa98f86cfe3c8b6237,downloaded_unregistered_role_requires_review|future_use_role_from_download_registry|normal_training_reference,False
GSE99074,data/external/v4/normal_references/gse99074/GSE99074_HumanMicrogliaBrainCounts.txt.gz,gene-level RNA,unknown,unknown,matrix row/column feature axis,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,28981.0,d8016decd67a6e19f9d6a153e8e68bd9a4add02aa73cf7180c3001868131e495,True,not_applicable,,not_applicable,0,0,d8016decd67a6e19f9d6a153e8e68bd9a4add02aa73cf7180c3001868131e495,aged_primary_microglia_reference|downloaded_unregistered_role_requires_review,False
HVS,data/external/v4/living_human/hvs/6201fd7d-f35b-4487-bace-99426881237b.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/9adebd17-bc24-47b6-acdb-0db488bc602d.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/5e9da577-f665-44af-b9b4-fa0d5ad1964d.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/77dc6994-2777-4fad-a445-4ff7d143a682.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/7be9f52d-7eef-4bdd-a0ba-c8f2d4986551.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/57f3c92b-a07a-41da-b660-88eb9f93c4c9.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/d1303087-592a-4c3d-aa3e-21de203927dc.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/a9b5738d-997d-433f-8d86-12dbfc8f01fb.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/c3b47645-c927-4a0a-868f-eb7640ea3354.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/8dfadc37-e19c-4d4b-80d8-cee48e732bcf.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/f8975a92-8ddb-4dde-adbe-977a4b3e4e96.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/4afcaa14-e1c1-4b2b-b5af-c5b8936c3ddd.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/42c9001a-3a29-4952-aaa0-b55e73851a5c.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/e813d04b-7833-4b02-b14f-0247d6128516.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/7958eba0-1d79-42e3-8947-a198f98578f2.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/5fff0955-173e-407d-b160-64f513ca6db6.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/c9143d44-4c95-4f06-8edc-e03d3491ab97.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/38374d1b-6549-4429-b59a-ff2706dacd96.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/c5e9db26-7b51-4290-b721-dd540ac906b1.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/bb3c4200-5c1b-4f8a-a846-e021919b7241.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/19cd530b-622c-4bd8-b738-dbf169412cb0.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/7b96819c-598c-47a1-9cea-f410fc0c37fa.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/ab88770a-7a74-4da5-a166-d68f02d644f2.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
HVS,data/external/v4/living_human/hvs/900faaa3-adec-4fd9-81b0-1e90a2ab256f.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,_index|feature_name|feature_biotype,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,18736.0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,True,True,18736,True,0,0,e395ed3d38e834cf63fda19cf1b3a53e3e99a5b603f21fdce868d9fb92fdd5c3,future_use_role_from_download_registry,True
SEA_AD,data/external/v4/sea_ad/multiregion/AnG/SEAAD_AnG_RNAseq_final-nuclei.2026-06-22.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/multiregion/Caudate_Nucleus/CaH_all_nuclei.2025-12-29.h5ad,gene-level RNA,unknown,encoding-version=0.1.0,index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,36601.0,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,True,False,0,not_present,49,49,dbe2a4dc358758005cf02a6addb8bbe03a856216695ae94699e253a057f45a9a,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,True
SEA_AD,data/external/v4/sea_ad/xenium/CaH_Xenium.2026-01-07.h5ad,spatial RNA,unknown,encoding-version=0.1.0,_index|gene_ids,False,False,0,0,FEATURE-METADATA-ONLY IDENTITY AUDIT,,464.0,bea2cc8fe37942fd3830539c4c7588d1d7fb395179c2fbcab0caa4e04ce2c958,True,False,0,not_present,0,0,bea2cc8fe37942fd3830539c4c7588d1d7fb395179c2fbcab0caa4e04ce2c958,downloaded_unregistered_role_requires_review|future_spatial_training_and_evaluation_source|microglia_specialization_candidate|multiregion_foundation_or_replication_candidate_pending_stage81a2|primary_foundation_candidate|regional_replication_candidate|regulatory_prior_source,False
